name,red,green,blue
Cherry Rainier,143.959,159.1429,196.465
Cherry Rainier,144.2434,158.9589,196.8966
Cherry Rainier,144.5726,158.8271,197.1738
Cherry Rainier,144.5822,158.9025,197.3204
Cherry Rainier,138.9759,159.7529,193.0201
Cherry Rainier,145.0207,158.8297,197.7053
Cherry Rainier,145.1383,158.9314,197.8392
Cherry Rainier,145.6345,158.8799,198.0417
Cherry Rainier,145.5465,158.8908,198.0439
Cherry Rainier,145.9538,158.8346,198.5286
Cherry Rainier,145.9851,158.7663,198.5194
Cherry Rainier,146.399,158.7084,198.7766
Cherry Rainier,146.2191,158.6078,198.6958
Cherry Rainier,146.6516,158.5533,199.0243
Cherry Rainier,146.5829,158.513,199.1138
Cherry Rainier,139.1005,160.2913,193.1111
Cherry Wax Black,83.4809,78.4668,87.244
Cherry Wax Black,82.3724,77.8648,84.8483
Cherry Wax Black,82.5168,78.0883,85.0731
Cherry Wax Black,82.8715,78.5486,85.316
Cherry Wax Black,83.0988,78.7871,85.4905
Cherry Wax Black,83.4136,79.0101,85.7606
Cherry Wax Black,83.7266,79.3219,86.0951
Cherry Wax Black,83.9517,79.4514,86.203
Cherry Wax Black,84.3017,79.8917,86.508
Cherry Wax Black,81.0466,75.9033,83.6249
Cherry Wax Black,77.3047,72.3059,79.9309
Cherry Wax Black,84.1547,79.0429,87.7719
Cherry Wax Black,81.7319,76.6328,84.2042
Cherry Wax Black,77.8528,72.8652,80.5193
Cherry Wax Black,78.153,72.992,80.8833
Cherry Wax Black,78.34,73.3606,81.0641
Cherry Wax Black,78.8307,73.6089,81.3848
Cherry Wax Black,78.6521,73.7174,81.2836
Cherry Wax Black,78.8069,73.7737,81.5943
Cherry Wax Black,78.7302,73.8746,81.5174
Cherry Wax Black,78.8089,73.9785,81.518
Cherry Wax Black,78.8098,73.8865,81.4938
Cherry Wax Black,83.9768,78.8375,87.6736
Cherry Wax Black,78.8999,74.0519,81.0279
Cherry Wax Black,78.7027,73.8372,80.9646
Cherry Wax Black,78.6931,73.6245,81.0723
Cherry Wax Black,78.2189,73.2703,80.5678
Cherry Wax Black,82.2236,77.1385,84.4145
Cherry Wax Black,81.8389,76.8772,83.922
Cherry Wax Black,81.5229,76.6918,83.9368
Cherry Wax Black,81.0444,76.1841,83.5566
Cherry Wax Black,80.815,75.8656,83.3308
Cherry Wax Black,84.1455,79.5439,86.6276
Cherry Wax Black,88.0341,82.6329,91.2863
Cherry Wax Black,84.0397,79.2169,86.3102
Cherry Wax Black,79.7553,75.0444,82.1963
Cherry Wax Black,79.8774,74.5693,81.9455
Cherry Wax Black,83.0132,78.34,85.1933
Cherry Wax Black,82.7402,77.9507,84.8255
Cherry Wax Black,78.248,73.6089,80.4613
Cherry Wax Black,78.2254,73.3473,80.3599
Cherry Wax Black,81.773,77.0782,83.9169
Cherry Wax Black,81.3321,76.6026,83.4917
Cherry Wax Black,81.1592,76.4296,83.3553
Cherry Wax Black,84.4439,79.0653,87.5842
Cherry Wax Black,80.8779,76.2105,83.0856
Cherry Wax Black,80.5717,76.1268,82.8309
Cherry Wax Black,84.2189,79.9257,86.5517
Cherry Wax Black,83.7837,79.6063,85.9845
Cherry Wax Black,84.3266,79.2895,85.9655
Cherry Wax Black,83.9548,79.183,85.986
Cherry Wax Black,87.4387,82.7469,89.6242
Cherry Wax Black,83.4241,78.7666,85.7654
Cherry Wax Black,83.5901,78.8746,85.7883
Cherry Wax Black,83.2757,78.6181,85.4596
Cherry Wax Black,84.7572,79.1024,87.8179
Cherry Wax Black,83.3651,78.3801,85.556
Cherry Wax Black,82.9748,78.1692,85.2223
Cherry Wax Black,82.8306,78.0209,85.074
Cherry Wax Black,86.1551,81.7704,88.282
Cherry Wax Black,85.9197,81.2282,88.0539
Cherry Wax Black,85.7202,81.1931,87.9393
Cherry Wax Black,85.7,80.6788,87.7138
Cherry Wax Black,85.4202,80.7767,87.5598
Cherry Wax Black,85.1062,80.4935,87.3041
Cherry Wax Black,84.7048,80.2188,87.003
Cherry Wax Black,84.4997,78.9511,87.5736
Cherry Wax Black,84.5562,80.0204,86.728
Cherry Wax Black,84.3056,79.8693,86.3975
Cherry Wax Black,84.0649,79.4504,86.3227
Cherry Wax Black,83.5823,79.182,85.8564
Cherry Wax Black,83.1666,78.7874,85.4674
Cherry Wax Black,84.7094,79.1637,87.8364
Cherry Wax Black,84.66,79.2393,87.6735
Cherry Wax Black,88.1318,83.6611,90.6521
Cherry Wax Black,84.8262,79.247,87.8723
Cherry Wax Black,87.2941,82.9909,89.8683
Cherry Wax Black,86.964,82.8665,89.6914
Cherry Wax Black,87.1351,82.729,89.6594
Cherry Wax Black,84.4116,79.0967,87.565
Cherry Wax Black,83.1381,78.0193,86.7289
Cherry Wax Black,91.0176,86.2267,93.4124
Cherry Wax Black,84.4339,79.169,87.5974
Cherry Wax Black,87.5836,82.7459,90.1239
Cherry Wax Black,84.0333,78.8873,87.0655
Cherry Wax Black,87.6423,82.4719,90.6879
Cherry Wax Black,83.5165,78.5382,86.2873
Cherry Wax Black,87.0875,82.0544,90.2139
Cherry Wax Black,82.6505,77.8921,86.0613
Cherry Wax Black,79.9913,74.658,83.4021
Cherry Wax Black,80.6278,75.3328,84.062
Cherry Wax Black,80.8237,75.5488,84.1693
Cherry Wax Black,81.1503,75.8243,84.6193
Cherry Wax Black,81.3136,76.1157,84.8755
Cherry Wax Black,86.7541,81.3537,89.7447
Cherry Wax Black,81.7122,76.3382,85.2206
Cherry Wax Black,81.6857,76.6572,85.2992
Cherry Wax Black,82.5431,77.4105,85.6679
Cherry Wax Black,82.2429,77.4335,85.667
Cherry Wax Black,82.7113,77.8043,86.1924
Cherry Wax Black,78.9168,73.8683,82.5027
Cherry Wax Black,82.9632,78.0504,86.4684
Cherry Wax Black,83.3937,78.3266,87.0436
Cherry Wax Black,87.2901,82.3408,90.8388
Cherry Wax Black,86.2605,81.1314,89.4614
Cherry Wax Black,83.7386,78.6276,87.3383
Cherry Wax Black,80.1762,75.0382,83.9132
Cherry Wax Black,80.3898,75.2225,84.0405
Cherry Wax Black,80.582,75.4051,84.1786
Cherry Wax Black,80.9381,75.8302,84.674
Cherry Wax Black,81.2347,75.9784,84.6521
Cherry Wax Black,77.4741,72.164,80.9744
Cherry Wax Black,77.5132,72.3965,81.0949
Cherry Wax Black,81.7649,76.6252,85.3352
Cherry Wax Black,77.6434,72.585,81.2693
Cherry Wax Black,85.4926,80.5191,88.8708
Cherry Wax Black,78.3234,73.2011,82.0132
Cherry Wax Black,78.38,73.3064,82.1198
Cherry Wax Black,78.5268,73.3784,82.2552
Cherry Wax Black,78.737,73.7309,82.4772
Cherry Wax Black,78.8464,73.7784,82.5569
Cherry Wax Black,78.9029,73.8826,82.543
Cherry Wax Black,79.5109,74.0503,83.0065
Cherry Wax Black,79.4488,74.165,82.9175
Cherry Wax Black,79.288,73.9569,82.925
Cherry Wax Black,84.8522,79.8861,88.2134
Cherry Wax Black,79.2365,73.8779,82.7399
Cherry Wax Black,79.0653,73.8377,82.4255
Cherry Wax Black,82.8439,77.5625,86.2935
Cherry Wax Black,82.6215,77.3828,86.022
Cherry Wax Black,82.3188,77.0148,85.7355
Cherry Wax Black,81.9779,76.7558,85.3754
Cherry Wax Black,81.9136,76.4604,85.2635
Cherry Wax Black,81.2974,76.1207,85.0256
Cherry Wax Black,80.846,75.8615,84.588
Cherry Wax Black,80.6148,75.5601,84.6009
Cherry Wax Black,84.6228,79.4673,87.9276
Cherry Wax Black,80.471,75.0857,84.3641
Cherry Wax Black,83.9443,78.7502,87.622
Cherry Wax Black,83.7179,78.4794,87.3539
Cherry Wax Black,83.2057,78.1453,86.964
Cherry Wax Black,83.0449,77.6537,86.6723
Cherry Wax Black,86.2835,81.0034,89.864
Cherry Wax Black,86.0972,80.7703,89.5501
Cherry Wax Black,85.3629,80.2511,89.0499
Cherry Wax Black,85.0192,79.7906,88.728
Cherry Wax Black,84.3492,79.3808,87.998
Cherry Wax Black,84.0733,78.9827,87.1303
Cherry Wax Black,82.9379,77.6105,86.5142
Cherry Wax Black,84.3197,79.1742,87.6667
Cherry Wax Black,83.8936,78.7517,87.2881
Cherry Wax Black,83.3651,78.403,86.9921
Cherry Wax Black,82.8163,77.9176,86.2525
Cherry Wax Black,82.6275,77.6049,86.2018
Cherry Wax Black,82.0003,77.0117,85.6575
Cherry Wax Black,81.8284,76.7839,85.5701
Cherry Wax Black,85.0206,80.2369,88.6617
Cherry Wax Black,81.2186,76.1407,84.9878
Cherry Wax Black,80.8708,76.0153,84.587
Cherry Wax Black,84.0573,78.7539,86.9685
Cherry Wax Black,80.7598,75.8477,84.4789
Cherry Wax Black,84.1985,79.3696,87.8286
Cherry Wax Black,80.6458,75.1399,83.9699
Cherry Wax Black,84.2543,79.0686,87.6608
Cherry Wax Black,84.2495,79.0375,87.7871
Cherry Wax Black,84.0488,78.9504,87.4624
Cherry Wax Black,84.1143,79.003,87.5037
Cherry Wax Black,84.1426,79.0226,87.5748
Cherry Wax Black,84.2319,79.0054,87.7178
Cherry Wax Black,84.3953,79.0065,87.6897
Cherry Wax Black,83.4261,78.3119,86.4006
Cherry Wax Black,84.6795,79.1423,87.9802
Cherry Wax Black,84.4537,79.1154,87.7017
Cherry Wax Black,84.7092,79.2566,87.968
Cherry Wax Black,84.2043,78.9603,87.4939
Cherry Wax Black,87.7248,82.5734,90.8902
Cherry Wax Black,86.8584,82.0141,90.0626
Cherry Wax Black,86.6882,81.5062,89.8809
Cherry Wax Black,86.2169,81.3076,89.6025
Cherry Wax Black,83.0506,77.9215,86.1952
Cherry Wax Black,82.511,77.6052,85.694
Cherry Wax Black,86.0276,81.0919,88.9147
Cherry Wax Black,85.6572,80.9731,88.7136
Cherry Wax Black,84.7723,80.5946,87.8753
Cherry Wax Black,84.8898,80.687,87.9115
Cherry Wax Black,84.587,80.498,87.5878
Cherry Wax Black,81.7972,76.7387,85.508
Cherry Wax Black,84.5815,80.3182,87.6561
Cherry Wax Black,84.359,80.1482,87.3769
Cherry Wax Black,84.399,80.1445,87.4419
Cherry Wax Black,84.3132,80.1367,87.222
Cherry Wax Black,84.3571,79.8958,87.138
Cherry Wax Black,84.0984,79.7419,86.9915
Cherry Wax Black,84.3164,79.8384,87.1032
Cherry Wax Black,84.0858,79.6755,86.7994
Cherry Wax Black,88.0561,83.3781,90.6287
Cherry Wax Black,87.9561,83.3417,90.4447
Cherry Wax Black,81.7948,76.5162,85.4072
Cherry Wax Black,88.2167,83.4326,90.6061
Cherry Wax Black,88.1405,83.5424,90.6158
Cherry Wax Black,88.4636,83.6281,90.866
Cherry Wax Black,88.1571,83.5433,90.3862
Cherry Wax Black,88.3212,83.5577,90.6012
Cherry Wax Black,84.7037,80.1709,87.1542
Cherry Wax Black,88.6682,83.9609,90.9641
Cherry Wax Black,85.1574,80.4449,87.6649
Cherry Wax Black,88.7408,84.2878,91.1299
Cherry Wax Black,81.4393,76.1312,85.0365
Cherry Wax Black,85.4333,80.8012,87.6437
Cherry Wax Black,85.7983,81.2647,88.0692
Cherry Wax Black,85.7137,81.3237,88.1825
Cherry Wax Black,86.1299,81.6343,88.5285
Cherry Wax Black,86.0526,81.6871,88.4595
Cherry Wax Black,89.9525,85.6493,92.3098
Cherry Wax Black,90.4667,86.1362,92.707
Cherry Wax Black,86.9016,82.5846,89.214
Cherry Wax Black,81.301,75.8492,85.0505
Cherry Wax Black,83.722,79.2857,86.0844
Cherry Wax Black,88.0732,83.5016,90.2246
Cherry Wax Black,88.4965,83.8052,90.7202
Cherry Wax Black,88.9781,84.3189,91.3228
Cherry Wax Black,81.9766,77.2457,84.3263
Cherry Wax Black,86.0438,81.343,88.4494
Cherry Wax Black,86.2001,81.5592,88.4492
Cherry Wax Black,84.6821,79.5173,88.3109
Cherry Wax Black,86.764,82.2697,89.1112
Cherry Wax Black,83.7295,78.9317,86.005
Cherry Wax Black,83.7587,79.1888,85.9456
Cherry Wax Black,84.2962,80.1069,86.451
Cherry Wax Black,84.4589,80.2615,86.6148
Cherry Wax Black,85.1302,80.6628,87.2968
Cherry Wax Black,85.2944,80.947,87.4271
Cherry Wax Black,85.864,81.3096,87.8931
Cherry Wax Black,86.0454,81.6902,88.1785
Cherry Wax Black,84.533,79.4917,88.2794
Cherry Wax Black,86.4696,81.9557,88.6389
Cherry Wax Black,86.757,82.3201,88.8367
Cherry Wax Black,79.9345,75.2044,82.033
Cherry Wax Black,80.0426,75.3714,82.3035
Cherry Wax Black,80.5966,75.6998,82.8652
Cherry Wax Black,80.9639,76.1742,83.2874
Cherry Wax Black,81.2692,76.4489,83.6934
Cherry Wax Black,81.5017,76.8492,83.817
Cherry Wax Black,81.7587,77.1886,84.0252
Cherry Wax Black,82.0589,77.5482,84.4132
Cherry Wax Black,84.2718,79.2286,88.0805
Cherry Wax Black,78.5414,73.2856,81.6405
Cherry Wax Black,79.9183,74.3416,81.9947
Cherry Wax Black,92.1795,87.8998,94.4743
Cherry Wax Black,92.3006,88.1691,94.7336
Cherry Wax Black,89.9778,85.2238,92.1536
Cherry Wax Black,83.6544,78.2813,85.6336
Cherry Wax Black,90.5761,85.9104,93.0284
Cherry Wax Black,91.1234,86.2021,93.2416
Cherry Wax Black,91.3839,86.5209,93.6619
Cherry Wax Black,91.7514,86.9146,94.2538
Cherry Wax Black,92.0895,87.2567,94.6099
Cherry Wax Black,92.5766,87.6367,94.8925
Cherry Wax Black,89.0638,84.2062,91.3137
Cherry Wax Black,89.6866,84.8271,91.7184
Cherry Wax Black,89.8504,85.0936,92.1699
Cherry Wax Black,90.2321,85.631,92.5894
Cherry Wax Black,83.1322,77.8971,85.2063
Cherry Wax Black,90.4336,85.8484,92.8042
Cherry Wax Black,87.3641,82.4383,89.8831
Cherry Wax Black,87.4281,82.7557,90.0426
Cherry Wax Black,88.058,83.1543,90.7518
Cherry Wax Black,88.5236,83.67,90.9867
Cherry Wax Black,89.1295,84.0993,91.5631
Cherry Wax Black,89.4024,84.6171,92.0573
Cherry Wax Black,89.9042,84.9924,92.6635
Cherry Wax Black,90.3953,85.5241,93.2232
Cherry Wax Black,87.3866,82.3355,90.1857
Cherry Wax Black,86.62,81.6468,88.852
Cherry Wax Black,83.6111,78.603,86.6766
Cherry Wax Black,84.3471,78.9809,87.4807
Cherry Wax Black,84.6425,79.3297,87.8726
Cherry Wax Black,85.2466,79.8261,88.5059
Cherry Wax Black,81.3946,76.0381,84.8883
Cherry Wax Black,81.669,76.1103,85.2206
Cherry Wax Black,85.9802,80.7259,89.3979
Cherry Wax Black,82.0208,76.4862,85.3732
Cherry Wax Black,81.8214,76.4818,85.2334
Cherry Wax Black,81.9805,76.5753,85.1554
Cherry Wax Black,82.0532,77.1969,84.2249
Cherry Wax Black,81.6999,76.5642,84.9461
Cherry Wax Black,81.7876,76.5125,85.0746
Cherry Wax Black,81.0747,75.9066,84.6116
Cherry Wax Black,80.5909,75.3344,83.9987
Cherry Wax Black,84.2175,79.1263,87.5787
Cherry Wax Black,83.9165,78.5724,87.1436
Cherry Wax Black,79.1573,73.7142,82.5276
Cherry Wax Black,82.9995,77.4227,86.3149
Cherry Wax Black,82.2029,76.9834,85.3569
Cherry Wax Black,81.6276,76.3178,84.8303
Cherry Wax Black,81.7599,76.6716,83.7971
Cherry Wax Black,84.684,79.9353,88.0528
Cherry Wax Black,84.2877,79.3311,87.5823
Cherry Wax Black,83.9174,79.0964,87.3109
Cherry Wax Black,83.2025,78.4752,86.9737
Cherry Wax Black,86.6875,82.0487,90.4383
Cherry Wax Black,86.4827,81.6567,90.1771
Cherry Wax Black,81.9634,77.2105,85.6514
Cherry Wax Black,85.6321,80.8643,89.4704
Cherry Wax Black,85.1406,80.4341,88.8223
Cherry Wax Black,85.3121,80.5245,87.2833
Cherry Wax Black,88.2956,83.7844,92.0191
Cherry Wax Black,92.0799,87.4834,95.7953
Cherry Wax Black,87.7579,83.3591,91.5823
Cherry Wax Black,91.6956,87.0655,95.5293
Cherry Wax Black,91.3754,86.8142,95.2322
Cherry Wax Black,91.5094,86.7765,94.8702
Cherry Wax Black,87.5437,82.8908,90.9375
Cherry Wax Black,87.4513,82.7405,90.8718
Cherry Wax Black,87.1405,82.4911,90.6703
Cherry Wax Black,90.9957,86.2822,94.4679
Cherry Wax Black,84.9856,79.9677,87.1219
Cherry Wax Black,90.8617,86.3648,94.3692
Cherry Wax Black,90.7647,86.265,94.2831
Cherry Wax Black,90.4587,86.0861,94.061
Cherry Wax Black,90.5573,86.0185,94.2655
Cherry Wax Black,90.3809,85.8839,94.133
Cherry Wax Black,90.4603,85.7465,94.1906
Cherry Wax Black,93.6108,89.2887,97.4472
Cherry Wax Black,89.9675,85.3766,93.904
Cherry Wax Black,89.6872,85.1415,93.5842
Cherry Wax Black,84.2312,79.546,86.5294
Cherry Wax Black,89.3933,84.9486,93.4157
Cherry Wax Black,89.5733,85.0276,93.3912
Cherry Wax Black,89.1568,84.7588,93.0333
Cherry Wax Black,89.2939,84.6329,93.3336
Cherry Wax Black,92.7473,88.4203,96.5595
Cherry Wax Black,89.0987,84.5087,93.0249
Cherry Wax Black,92.405,88.0949,96.2268
Cherry Wax Black,92.6449,88.003,96.5226
Cherry Wax Black,92.3967,87.9563,96.2532
Cherry Wax Black,87.8392,83.3989,90.2543
Cherry Wax Black,74.6203,69.4865,77.8131
Cherry Wax Black,88.5826,83.8736,92.7051
Cherry Wax Black,88.4407,83.728,92.7042
Cherry Wax Black,88.2401,83.6343,92.6098
Cherry Wax Black,88.3315,83.8433,92.7215
Cherry Wax Black,88.154,83.6963,92.5202
Cherry Wax Black,88.2636,83.6372,92.7186
Cherry Wax Black,87.1599,82.8564,89.4899
Cherry Wax Black,88.2433,83.8537,92.7496
Cherry Wax Black,88.2629,83.8835,92.5397
Cherry Wax Black,88.534,84.0534,92.8338
Cherry Wax Black,88.6,84.0958,92.6798
Cherry Wax Black,84.9607,80.2347,89.1813
Cherry Wax Black,85.0919,80.3475,89.3468
Cherry Wax Black,89.0887,84.376,93.325
Cherry Wax Black,85.0843,80.5369,89.4861
Cherry Wax Black,85.4123,80.6681,89.7447
Cherry Wax Black,86.9465,82.4804,89.179
Cherry Wax Black,85.3741,80.7554,89.699
Cherry Wax Black,89.3853,84.7399,93.646
Cherry Wax Black,85.633,80.9077,90.0742
Cherry Wax Black,86.19,80.9694,90.611
Cherry Wax Black,89.8266,84.9622,94.0194
Cherry Wax Black,93.8165,88.9018,97.9376
Cherry Wax Black,93.9445,89.0802,98.1913
Cherry Wax Black,90.3877,85.2397,94.5301
Cherry Wax Black,90.5476,85.2876,94.7644
Cherry Wax Black,82.4704,78.0188,84.7988
Cherry Wax Black,90.4874,85.3187,94.6627
Cherry Wax Black,90.5684,85.5068,94.8134
Cherry Wax Black,90.4369,85.41,94.8923
Cherry Wax Black,90.495,85.399,94.812
Cherry Wax Black,90.4272,85.3851,94.7731
Cherry Wax Black,90.1943,85.3095,94.8738
Cherry Wax Black,90.0559,85.3944,94.8615
Cherry Wax Black,90.2064,85.4023,94.8978
Cherry Wax Black,90.2183,85.4499,94.8451
Cherry Wax Black,90.3107,85.5988,95.1565
Cherry Wax Black,86.2446,81.6906,88.6926
Cherry Wax Black,90.0682,85.3956,94.8942
Cherry Wax Black,90.4062,85.5531,95.2591
Cherry Wax Black,90.2876,85.4512,95.2368
Cherry Wax Black,90.5561,85.5334,95.2062
Cherry Wax Black,90.5145,85.5323,95.2309
Cherry Wax Black,90.5142,85.511,95.1306
Cherry Wax Black,93.9214,89.152,98.3597
Cherry Wax Black,93.9107,89.1184,98.7032
Cherry Wax Black,85.6286,81.1849,88.0438
Cherry Wax Black,93.6387,89.1801,98.4133
Cherry Wax Black,93.6467,88.9849,98.5072
Cherry Wax Black,93.3544,88.9146,98.3105
Cherry Wax Black,93.49,88.9023,98.374
Cherry Wax Black,93.3393,88.9065,98.0764
Cherry Wax Black,93.4168,88.8061,98.191
Cherry Wax Black,93.2601,88.8356,97.9922
Cherry Wax Black,93.267,88.6988,97.9875
Cherry Wax Black,93.2541,88.7909,97.9522
Cherry Wax Black,93.4072,88.8275,97.7252
Cherry Wax Black,85.51,80.8051,87.6856
Cherry Wax Black,93.365,88.6244,97.717
Cherry Wax Black,84.9934,80.2546,87.198
Cherry Wax Black,90.4324,85.7415,94.7905
Cherry Wax Black,90.4751,85.8829,94.8612
Cherry Wax Black,88.0169,83.4999,92.2179
Cherry Wax Black,88.1622,83.5898,92.3589
Cherry Wax Black,84.8638,79.9741,87.0098
Cherry Wax Black,88.3681,83.7336,92.4579
Cherry Wax Black,88.6049,83.9859,92.7315
Cherry Wax Black,88.7949,84.1991,92.8519
Cherry Wax Black,85.5916,80.5883,89.5343
Cherry Wax Black,85.4353,80.7141,89.5355
Cherry Wax Black,85.9397,81.1024,89.8284
Cherry Wax Black,86.1234,81.2435,90.0919
Cherry Wax Black,86.2671,81.452,90.2308
Cherry Wax Black,78.3007,73.4387,82.3681
Cherry Wax Black,78.5389,73.5449,82.4923
Cherry Wax Black,88.1914,83.5502,90.3608
Cherry Wax Black,78.8198,73.8331,82.6129
Cherry Wax Black,79.1426,74.2074,82.9363
Cherry Wax Black,79.4013,74.3192,83.0727
Cherry Wax Black,79.6048,74.4196,83.2484
Cherry Wax Black,79.8308,74.8277,83.3499
Cherry Wax Black,76.0696,70.8824,79.8528
Cherry Wax Black,76.1231,71.2837,79.8755
Cherry Wax Black,76.2605,71.5057,80.0771
Cherry Wax Black,76.7023,71.9183,80.4675
Cherry Wax Black,77.1559,72.2696,80.9099
Cherry Wax Black,87.8599,83.1525,90.0132
Cherry Wax Black,75.0318,70.0106,78.4177
Cherry Wax Black,77.6205,72.8227,81.3063
Cherry Wax Black,78.1311,73.2051,81.5528
Cherry Wax Black,74.0643,69.1587,77.6602
Cherry Wax Black,74.5941,69.5859,78.0931
Cherry Wax Black,74.8904,70.0151,78.2172
Cherry Wax Black,75.3203,70.3919,78.6515
Cherry Wax Black,75.4766,70.6924,78.7486
Cherry Wax Black,76.1489,70.5379,78.9855
Cherry Wax Black,76.127,70.6918,78.8741
Cherry Wax Black,76.1625,70.491,78.8179
Cherry Wax Black,87.5624,83.0155,89.9116
Cherry Wax Black,80.0188,74.9399,82.8317
Cherry Wax Black,79.9954,74.604,82.6798
Cherry Wax Black,83.4925,78.554,86.2802
Cherry Wax Black,83.384,78.3107,85.9019
Cherry Wax Black,83.0188,78.0998,85.5246
Cherry Wax Black,86.6339,81.6179,88.8537
Cherry Wax Black,82.2136,77.1507,84.5306
Cherry Wax Black,81.7828,76.6198,84.2996
Cherry Wax Black,85.1607,80.384,87.7419
Cherry Wax Black,85.1958,80.2348,87.3518
Cherry Wax Black,87.6831,82.5365,89.5606
Cherry Wax Black,84.2582,79.7181,86.8465
Cherry Wax Black,87.9668,83.2822,90.5055
Cherry Wax Black,87.4159,82.8386,89.8731
Cherry Wax Black,87.1706,82.4927,89.5208
Cherry Wax Black,82.5858,78.0001,85.0714
Cherry Wax Black,82.2453,77.4549,84.7757
Cherry Wax Black,85.7284,81.0644,88.1919
Cherry Wax Black,85.5773,80.7295,88.1298
Cherry Wax Black,87.2526,82.2268,89.136
Cherry Wax Black,87.0469,81.998,88.9929
Cherry Wax Black,86.7698,81.815,88.7144
Cherry Wax Black,86.6054,81.5905,88.6125
Cherry Wax Black,86.3615,81.4116,88.3857
Cherry Wax Black,86.1259,81.3029,88.2616
Cherry Wax Black,75.3209,70.246,78.5396
Cherry Wax Black,89.9479,84.916,92.0562
Cherry Wax Black,90.002,85.028,92.1745
Cherry Wax Black,90.3789,85.3186,92.3088
Cherry Wax Black,90.5589,85.5966,92.4667
Cherry Wax Black,90.8902,86.2611,92.9075
Cherry Wax Black,87.5572,82.5563,89.4636
Cherry Wax Black,91.2421,86.609,93.1715
Cherry Wax Black,91.5075,86.7138,93.5169
Cherry Wax Black,71.5111,66.114,74.7333
Cherry Wax Black,91.306,86.6148,93.343
Cherry Wax Black,91.3818,86.5252,93.3621
Cherry Wax Black,91.022,86.2864,93.1512
Cherry Wax Black,90.9236,86.1358,92.9386
Cherry Wax Black,90.3496,85.7051,92.4882
Cherry Wax Black,90.1467,85.1786,92.4513
Cherry Wax Black,89.7249,84.7933,91.7558
Cherry Wax Black,89.5117,84.4563,91.4355
Cherry Wax Black,88.803,83.866,90.8905
Cherry Wax Black,88.4549,83.4685,90.6625
Cherry Wax Black,75.8627,70.6037,78.974
Cherry Wax Black,88.0048,83.2428,90.275
Cherry Wax Black,87.6787,82.9208,89.9893
Cherry Wax Black,87.3024,82.7732,89.5392
